source_row,erp_system_id,original_erp_part_code,erp_part_code,original_name,cleaned_name,name_cleanup_notes,unit_of_measure,available_quantity,status,is_active,inventory_posting_group,item_category_code,proposed_maintenance_category_name,category_source,category_confidence,proposed_size,proposed_size_inches,size_source,size_confidence,detected_measurements,proposed_part_number,part_number_source,part_number_confidence,erp_modified_at,requires_review,review_notes
343,53fa6433-0b3e-f011-be59-6045bd157c64,FP-06,FP-06,"Mud filter Φ 105mm = Φ 4. 13”, wall thickness 5mm, material 316 SS ","Mud filter Φ 105mm = Φ 4.13"", wall thickness 5mm, material 316 SS",normalized non-breaking spaces; normalized inch marks; normalized split decimals,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,"4 1/8""",4.12500,/api/list-options/asset_sizes,asset_size_match,"4.13"" -> 4 1/8""",,,none,9/7/2025 10:32 AM,false,
344,55fa6433-0b3e-f011-be59-6045bd157c64,FP-07,FP-07,"Mud filter Φ 105mm = Φ 4. 13”, wall thickness 5mm, material 316 SS ","Mud filter Φ 105mm = Φ 4.13"", wall thickness 5mm, material 316 SS",normalized non-breaking spaces; normalized inch marks; normalized split decimals,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,"4 1/8""",4.12500,/api/list-options/asset_sizes,asset_size_match,"4.13"" -> 4 1/8""",,,none,9/7/2025 10:32 AM,false,
345,57fa6433-0b3e-f011-be59-6045bd157c64,FP-08,FP-08,"Mud filter Φ 105mm = Φ 4. 13”, wall thickness 5mm, material 316 SS ","Mud filter Φ 105mm = Φ 4.13"", wall thickness 5mm, material 316 SS",normalized non-breaking spaces; normalized inch marks; normalized split decimals,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,"4 1/8""",4.12500,/api/list-options/asset_sizes,asset_size_match,"4.13"" -> 4 1/8""",,,none,9/7/2025 10:32 AM,false,
346,59fa6433-0b3e-f011-be59-6045bd157c64,FP-09,FP-09,"Mud filter Φ 105mm = Φ 4. 13”, wall thickness 5mm, material 316 SS ","Mud filter Φ 105mm = Φ 4.13"", wall thickness 5mm, material 316 SS",normalized non-breaking spaces; normalized inch marks; normalized split decimals,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,"4 1/8""",4.12500,/api/list-options/asset_sizes,asset_size_match,"4.13"" -> 4 1/8""",,,none,9/7/2025 10:32 AM,false,
347,5bfa6433-0b3e-f011-be59-6045bd157c64,FP-10,FP-10,"Mud filter Φ 105mm = Φ 4. 13”, wall thickness 5mm, material 316 SS ","Mud filter Φ 105mm = Φ 4.13"", wall thickness 5mm, material 316 SS",normalized non-breaking spaces; normalized inch marks; normalized split decimals,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,"4 1/8""",4.12500,/api/list-options/asset_sizes,asset_size_match,"4.13"" -> 4 1/8""",,,none,9/7/2025 10:32 AM,false,
348,347f672d-0b3e-f011-be59-6045bd157c64,FTS47-01-SK,FTS47-01-SK,SERVICE KIT FLEX TOP SUB,SERVICE KIT FLEX TOP SUB,normalized non-breaking spaces,PCS,15,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,6/8/2026 6:32 PM,false,
349,10dd7eba-0fdd-f011-8542-7ced8dace32a,FTS47-02A,FTS47-02A,"FLEX TOP SUB - 4.375"" MOD ACME NOSE SEAL PIN X 3 1/2"" I.F BOX C/W 3R FLOAT BORE & HARDBAND","FLEX TOP SUB - 4.375"" MOD ACME NOSE SEAL PIN X 3 1/2"" I.F BOX C/W 3R FLOAT BORE & HARDBAND",normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,"3 1/2""",3.50000,/api/list-options/asset_sizes,asset_size_match,"4.375"" -> 4 3/8"" | 3 1/2"" -> 3 1/2""",,,none,6/14/2026 1:02 PM,false,
350,367f672d-0b3e-f011-be59-6045bd157c64,FTS67-01-SK,FTS67-01-SK,"6-3/4"" FLEX TOP SUB SERVICE KIT","6 3/4"" FLEX TOP SUB SERVICE KIT",normalized non-breaking spaces; normalized mixed fractions,PCS,11,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,"6 3/4""",6.75000,Description,high,"6 3/4"" -> 6 3/4""",,,none,6/29/2026 5:35 PM,false,
351,387f672d-0b3e-f011-be59-6045bd157c64,FTS80-01-SK,FTS80-01-SK,"8"" FLEX TOP SUB SERVICE KIT","8"" FLEX TOP SUB SERVICE KIT",normalized non-breaking spaces,PCS,9,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,"8""",8.00000,Description,high,"8"" -> 8""",,,none,6/25/2026 1:52 PM,false,
352,43ff50a1-0edd-f011-8542-7ced8dace32a,FTS95-02B,FTS95-02B,FLEX TOP SUB (8.535 MOD IF-NS PIN X 7 5/8 REG BOX) C/W 6R FLOAT BORE & HARDBAND ,FLEX TOP SUB (8.535 MOD IF-NS PIN X 7 5/8 REG BOX) C/W 6R FLOAT BORE & HARDBAND,normalized non-breaking spaces,PCS,1,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,/api/list-options/asset_sizes,blank_allowed,"7 5/8 -> 7 5/8""",,,none,4/29/2026 1:06 PM,false,
353,0279fbfd-3433-f111-bec2-70a8a51df30e,H47-M7-001,H47-M7-001,OUTPUT MANDREL  (3 1/2 API REG),OUTPUT MANDREL (3 1/2 API REG),normalized non-breaking spaces; normalized spacing and punctuation,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,"3 1/2""",3.50000,/api/list-options/asset_sizes,asset_size_match,"3 1/2 -> 3 1/2""",,,none,6/3/2026 4:51 PM,false,
354,8a071acd-1549-f111-a820-70a8a5227214,H47-M7-002,H47-M7-002,THRUST HOUSING,THRUST HOUSING,normalized non-breaking spaces,PCS,1,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,5/19/2026 11:37 AM,false,
355,497f672d-0b3e-f011-be59-6045bd157c64,H47-M7-003-03,H47-M7-003-03,"ROTATING FLOW RESTRICTOR, LOWER, TILED","ROTATING FLOW RESTRICTOR, LOWER, TILED",normalized non-breaking spaces,PCS,1,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,6/25/2026 1:52 PM,false,
356,3a7f672d-0b3e-f011-be59-6045bd157c64,H47-M7-004-03,H47-M7-004-03,"STATIONARY FLOW RESTRICTOR, LOWER, TILED","STATIONARY FLOW RESTRICTOR, LOWER, TILED",normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,6/3/2026 3:54 PM,false,
357,025815b5-3733-f111-bec2-70a8a51df30e,H47-M7-005,H47-M7-005,SAFETY NUT,SAFETY NUT,normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,6/3/2026 4:51 PM,false,
358,3c7f672d-0b3e-f011-be59-6045bd157c64,H47-M7-007-01,H47-M7-007-01,"ROTATING FLOW RESTRICTOR, UPPER, PTA","ROTATING FLOW RESTRICTOR, UPPER, PTA",normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,6/3/2026 3:54 PM,false,
359,3e7f672d-0b3e-f011-be59-6045bd157c64,H47-M7-008-01,H47-M7-008-01,"STATIONARY FLOW RESTRICTOR, UPPER, PTA","STATIONARY FLOW RESTRICTOR, UPPER, PTA",normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,6/3/2026 3:54 PM,false,
360,407f672d-0b3e-f011-be59-6045bd157c64,H47-M7-013,H47-M7-013,"BEARING SPACER, LOWER HOUSING","BEARING SPACER, LOWER HOUSING",normalized non-breaking spaces,PCS,4,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,6/3/2026 4:20 PM,false,
361,427f672d-0b3e-f011-be59-6045bd157c64,H47-M7-014,H47-M7-014,"BEARING SPACER, UPPER SHAFT","BEARING SPACER, UPPER SHAFT",normalized non-breaking spaces,PCS,3,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,6/25/2026 1:52 PM,false,
362,467f672d-0b3e-f011-be59-6045bd157c64,H47-M7-024,H47-M7-024,BEARING RACES (SET),BEARING RACES (SET),normalized non-breaking spaces,PCS,1,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,11/25/2025 3:36 PM,false,
363,ad0c7a52-194d-f111-a820-7ced8d57d948,H47-M7A-031-03,H47-M7A-031-03,"ROTATING FLOW RESTRICTOR, LOWER TILED","ROTATING FLOW RESTRICTOR, LOWER TILED",normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,5/17/2026 10:36 AM,false,
364,f59dc24d-196e-f111-ab0a-70a8a51ea4ef,H47-M7A-2-SK,H47-M7A-2-SK,"SERVICE KIT, 4 3/4"" M7 BEARING ASSEMBLY","SERVICE KIT, 4 3/4"" M7 BEARING ASSEMBLY",normalized non-breaking spaces,SET,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,"4 3/4""",4.75000,Description,high,"4 3/4"" -> 4 3/4""",,,none,6/22/2026 1:04 PM,false,
365,4c7f672d-0b3e-f011-be59-6045bd157c64,H47-M7-SK,H47-M7-SK,SERVICE KIT - BEARING ASSEMBLY - M7 MUD,SERVICE KIT - BEARING ASSEMBLY - M7 MUD,normalized non-breaking spaces,PCS,16,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,6/8/2026 6:32 PM,false,
366,4e7f672d-0b3e-f011-be59-6045bd157c64,H47-M7-T004,H47-M7-T004,BEARING STOP NUT,BEARING STOP NUT,normalized non-breaking spaces,PCS,1,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
367,c8607cef-3733-f111-bec2-70a8a51df30e,H47-M8-024,H47-M8-024,"BEARING STACK, WITH CERAMIC BALLS","BEARING STACK, WITH CERAMIC BALLS",normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,6/3/2026 4:51 PM,false,
368,507f672d-0b3e-f011-be59-6045bd157c64,H65-21-012,H65-21-012,"ADJUSTING ALIGNMENT KEY 6 1/2"" HIGH  BUILD RATE BEARINGASSEMBLY","ADJUSTING ALIGNMENT KEY 6 1/2"" HIGH BUILD RATE BEARINGASSEMBLY",normalized non-breaking spaces; normalized spacing and punctuation,PCS,2,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,"6 1/2""",6.50000,/api/list-options/asset_sizes,asset_size_match,"6 1/2"" -> 6 1/2""",,,none,5/14/2026 5:17 PM,false,
369,a32d7bcb-80a3-f011-bbd0-0022480d7431,H65-M7-001,H65-M7-001,"OUTPUT MANDREL, MUD LUBE","OUTPUT MANDREL, MUD LUBE",normalized non-breaking spaces,PCS,2,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,6/25/2026 1:47 PM,false,
370,527f672d-0b3e-f011-be59-6045bd157c64,H65-M7-003,H65-M7-003,"ROTATING FLOW RESTRICTOR, LOWER, TILED","ROTATING FLOW RESTRICTOR, LOWER, TILED",normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,9/21/2025 9:39 PM,false,
371,96258f40-c7bf-f011-bbd1-7ced8d7aa483,H65-M7-003-03,H65-M7-003-03,"ROTATING FLOW RESTRICTOR, LOWER, TILED, WZL","ROTATING FLOW RESTRICTOR, LOWER, TILED, WZL",normalized non-breaking spaces,PCS,5,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,6/29/2026 5:35 PM,false,
372,88b3dfc0-196e-f111-ab0a-70a8a51ea4ef,H65-M7-005,H65-M7-005,SAFETY NUT,SAFETY NUT,normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,6/22/2026 1:07 PM,false,
373,31c7039d-196e-f111-ab0a-70a8a51ea4ef,H67-M7-002,H67-M7-002,THRUST HOUSING,THRUST HOUSING,normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,6/22/2026 1:06 PM,false,
374,547f672d-0b3e-f011-be59-6045bd157c64,H67-M7-004,H67-M7-004,"STATIONARY FLOW RESTRICTOR, LOWER, TILED","STATIONARY FLOW RESTRICTOR, LOWER, TILED",normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,4/6/2026 5:33 PM,false,
375,1c36fb7b-154d-f111-a820-7ced8d57d948,H67-M7-004-03,H67-M7-004-03,"STATIONARY FLOW RESTRICTOR,  LOWER, TILED,","STATIONARY FLOW RESTRICTOR, LOWER, TILED,",normalized non-breaking spaces; normalized spacing and punctuation,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,5/11/2026 1:03 PM,false,
376,567f672d-0b3e-f011-be59-6045bd157c64,H67-M7-007-01,H67-M7-007-01,"ROTATING FLOW RESTRICTOR, UPPER, PTA","ROTATING FLOW RESTRICTOR, UPPER, PTA",normalized non-breaking spaces,PCS,3,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,6/25/2026 1:40 PM,false,
377,5b7f672d-0b3e-f011-be59-6045bd157c64,H67-M7-008,H67-M7-008,"STATIONARY FLOW RESTRICTOR, UPPER, PTA","STATIONARY FLOW RESTRICTOR, UPPER, PTA",normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,6/29/2026 5:35 PM,false,
378,0af41b49-184d-f111-a820-7ced8d57d948,H67-M7-008-01,H67-M7-008-01,"STATIONARY FLOW RESTRICTOR, UPPER PTA","STATIONARY FLOW RESTRICTOR, UPPER PTA",normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,5/17/2026 10:42 AM,false,
379,5e7f672d-0b3e-f011-be59-6045bd157c64,H67-M7-013,H67-M7-013,"BEARING SPACER, LOWER HOUSING","BEARING SPACER, LOWER HOUSING",normalized non-breaking spaces,PCS,4,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,5/11/2026 5:59 PM,false,
380,607f672d-0b3e-f011-be59-6045bd157c64,H67-M7-014,H67-M7-014,"BEARING SPACER, UPPER SHAFT","BEARING SPACER, UPPER SHAFT",normalized non-breaking spaces,PCS,6,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,3/30/2026 3:01 PM,false,
381,d96a6adb-8cdb-f011-8542-7ced8dace32a,H67-M7-015,H67-M7-015,ROTATING FLOW RESTRICTOR,ROTATING FLOW RESTRICTOR,normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,4/6/2026 5:33 PM,false,
382,41eb2b1b-8ddb-f011-8542-7ced8dace32a,H67-M7-016,H67-M7-016,"STATIONARY FLOW RESTRICTOR, LOWER","STATIONARY FLOW RESTRICTOR, LOWER",normalized non-breaking spaces,PCS,1,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,4/6/2026 5:33 PM,false,
383,627f672d-0b3e-f011-be59-6045bd157c64,H67-M7-024,H67-M7-024,BEARING RACES (675 M7),BEARING RACES (675 M7),normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,6/25/2026 1:40 PM,false,
384,647f672d-0b3e-f011-be59-6045bd157c64,H67-M7-SK,H67-M7-SK,SERVICE KIT - MUD-LUBE BEARING ASSEMBLY,SERVICE KIT - MUD-LUBE BEARING ASSEMBLY,normalized non-breaking spaces,PCS,21,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,6/29/2026 5:35 PM,false,
385,667f672d-0b3e-f011-be59-6045bd157c64,H67-M7-T002,H67-M7-T002,FLOW RESTRICTOR REMOVAL TOOL,FLOW RESTRICTOR REMOVAL TOOL,normalized non-breaking spaces,PCS,1,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
386,687f672d-0b3e-f011-be59-6045bd157c64,H67-M7-T004,H67-M7-T004,BEARING STOP NUT,BEARING STOP NUT,normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
387,6a7f672d-0b3e-f011-be59-6045bd157c64,H80-M40-006,H80-M40-006,PRECISION MANDREL SPACER,PRECISION MANDREL SPACER,normalized non-breaking spaces,PCS,4,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,7/2/2026 3:51 PM,false,
388,6c7f672d-0b3e-f011-be59-6045bd157c64,H80-M40-008-01,H80-M40-008-01,"ROTATING FLOW RESTRICTOR, UPPER, PTA","ROTATING FLOW RESTRICTOR, UPPER, PTA",normalized non-breaking spaces,PCS,3,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,5/11/2026 5:59 PM,false,
389,6e7f672d-0b3e-f011-be59-6045bd157c64,H80-M40-009-01,H80-M40-009-01,"STATIONARY FLOW RESTRICTOR, UPPER, PTA","STATIONARY FLOW RESTRICTOR, UPPER, PTA",normalized non-breaking spaces,PCS,3,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,5/11/2026 5:59 PM,false,
390,707f672d-0b3e-f011-be59-6045bd157c64,H80-M40-013,H80-M40-013,PRECISION HOUSING SPACER,PRECISION HOUSING SPACER,normalized non-breaking spaces,PCS,4,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
391,727f672d-0b3e-f011-be59-6045bd157c64,H80-M40-015-01,H80-M40-015-01,"ROTATING FLOW RESTRICTOR, LOWER, TILED","ROTATING FLOW RESTRICTOR, LOWER, TILED",normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
392,9ae2ca20-0ddd-f011-8542-7ced8dace32a,H80-M40-015-03,H80-M40-015-03,"ROTATING FLOW RESTRICTOR, LOWER, TILED","ROTATING FLOW RESTRICTOR, LOWER, TILED",normalized non-breaking spaces,PCS,3,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,5/13/2026 3:54 PM,false,
393,747f672d-0b3e-f011-be59-6045bd157c64,H80-M40-016-01,H80-M40-016-01,"STATIONARY FLOW RESTRICTOR, LOWER, TILED","STATIONARY FLOW RESTRICTOR, LOWER, TILED",normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
394,5e3ad44e-0ddd-f011-8542-7ced8dace32a,H80-M40-016-03,H80-M40-016-03,"STATIONARY FLOW RESTRICTOR, LOWER, TILED","STATIONARY FLOW RESTRICTOR, LOWER, TILED",normalized non-breaking spaces,PCS,5,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,5/11/2026 5:59 PM,false,
395,767f672d-0b3e-f011-be59-6045bd157c64,H80-M40-019,H80-M40-019,RETAINER RING,RETAINER RING,normalized non-breaking spaces,PCS,1,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
396,787f672d-0b3e-f011-be59-6045bd157c64,H80-M40-024,H80-M40-024,BEARING STACK,BEARING STACK,normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
397,618ab916-0bdd-f011-8542-7ced8dace32a,H80-M40-024-01,H80-M40-024-01,"MUDLUBE BEARING STACK, 8"" MOTOR, WITH BALLS","MUDLUBE BEARING STACK, 8"" MOTOR, WITH BALLS",normalized non-breaking spaces,PCS,1,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,"8""",8.00000,/api/list-options/asset_sizes,asset_size_match,"8"" -> 8""",,,none,4/30/2026 1:08 PM,false,
398,7a7f672d-0b3e-f011-be59-6045bd157c64,H80-M40A-SK,H80-M40A-SK,"SERVICE KIT, 8"" BEARING ASSEMBLY","SERVICE KIT, 8"" BEARING ASSEMBLY",normalized non-breaking spaces,PCS,12,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,"8""",8.00000,Description,high,"8"" -> 8""",,,none,6/14/2026 12:52 AM,false,
399,7c7f672d-0b3e-f011-be59-6045bd157c64,H80-M40-T001,H80-M40-T001,BEARING STOP NUT (ASSEMBLY TOOL),BEARING STOP NUT (ASSEMBLY TOOL),normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
400,7e7f672d-0b3e-f011-be59-6045bd157c64,H80-M40-TOOL-01,H80-M40-TOOL-01,HARD SURFACE MEASURING SLEEVE FOR 8IN M40 STATIONARY FLOW RESTICTOR,HARD SURFACE MEASURING SLEEVE FOR 8IN M40 STATIONARY FLOW RESTICTOR,normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
401,3ab4bfc8-cd46-f111-a820-6045bd1541de,H95-M7-001,H95-M7-001,OUTPUT MANDREL,OUTPUT MANDREL,normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,6/3/2026 3:07 PM,false,
402,80313331-714f-f011-be59-6045bd1560f7,H95-M7-002,H95-M7-002,THRUST HOUSING,THRUST HOUSING,normalized non-breaking spaces,PCS,1,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,5/21/2026 3:25 PM,false,
403,38876f2f-c143-f111-a820-6045bd1541de,H95-M7-005,H95-M7-005,SAFETY NUT,SAFETY NUT,normalized non-breaking spaces,PCS,1,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,5/19/2026 11:37 AM,false,
404,807f672d-0b3e-f011-be59-6045bd157c64,H95-M7-006,H95-M7-006,"BEARING SPACER, LOWER HOUSING","BEARING SPACER, LOWER HOUSING",normalized non-breaking spaces,PCS,3,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,5/21/2026 3:25 PM,false,
405,827f672d-0b3e-f011-be59-6045bd157c64,H95-M7-007-01,H95-M7-007-01,"ROTATING FLOW RESTRICTOR, UPPER, PTA","ROTATING FLOW RESTRICTOR, UPPER, PTA",normalized non-breaking spaces,PCS,3,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,5/21/2026 3:25 PM,false,
406,847f672d-0b3e-f011-be59-6045bd157c64,H95-M7-008-01,H95-M7-008-01,"STATIONARY FLOW RESTRICTOR, UPPER, PTA","STATIONARY FLOW RESTRICTOR, UPPER, PTA",normalized non-breaking spaces,PCS,3,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,5/21/2026 3:25 PM,false,
407,867f672d-0b3e-f011-be59-6045bd157c64,H95-M7-009,H95-M7-009,"BEARING SPACER, UPPER SHAFT","BEARING SPACER, UPPER SHAFT",normalized non-breaking spaces,PCS,2,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,5/21/2026 3:25 PM,false,
408,887f672d-0b3e-f011-be59-6045bd157c64,H95-M7-015,H95-M7-015,"ROTATING FLOW RESTRICTOR, LOWER, TILED","ROTATING FLOW RESTRICTOR, LOWER, TILED",normalized non-breaking spaces,PCS,2,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,5/21/2026 3:25 PM,false,
409,8a7f672d-0b3e-f011-be59-6045bd157c64,H95-M7-016,H95-M7-016,"STATIONARY FLOW RESTRICTOR, LOWER, TILED","STATIONARY FLOW RESTRICTOR, LOWER, TILED",normalized non-breaking spaces,PCS,3,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,6/25/2026 1:47 PM,false,
410,8c7f672d-0b3e-f011-be59-6045bd157c64,H95-M7-024,H95-M7-024,MUDLUBE BEARING STACK,MUDLUBE BEARING STACK,normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,5/21/2026 3:25 PM,false,
411,2b1b74f9-c043-f111-a820-6045bd1541de,H95-M7-101,H95-M7-101,"OUTPUT MANDREL (7 5/8"" API REG BOX)","OUTPUT MANDREL (7 5/8"" API REG BOX)",normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,/api/list-options/asset_sizes,blank_allowed,"7 5/8"" -> 7 5/8""",,,none,4/29/2026 3:46 PM,false,
412,8e7f672d-0b3e-f011-be59-6045bd157c64,H95-M7-SK,H95-M7-SK,SERVICE KIT - BEARING ASSEMBLY,SERVICE KIT - BEARING ASSEMBLY,normalized non-breaking spaces,PCS,12,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,6/28/2026 4:08 PM,false,
413,2a9c34c9-5ef4-f011-8405-70a8a51f6059,H95-M7-T001,H95-M7-T001,BEARING ASSEMBLY NUT,BEARING ASSEMBLY NUT,normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,2/22/2026 10:53 AM,false,
414,907f672d-0b3e-f011-be59-6045bd157c64,H96-M40B-T001,H96-M40B-T001,"BEARING STOP NUT FOR 9.63"" M40B BEARING ASSEMBLY","BEARING STOP NUT FOR 9.63"" M40B BEARING ASSEMBLY",normalized non-breaking spaces,PCS,1,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,"9 5/8""",9.62500,/api/list-options/asset_sizes,asset_size_match,"9.63"" -> 9 5/8""",,,none,11/25/2025 2:36 PM,false,
